"","gvkey","sic2","category"
"14272",32940,99,"Public Administration"
"14273",32941,28,"Manufacturing"
"14274",32943,NA,NA
"14275",32944,NA,NA
"14276",32945,NA,NA
"14277",32946,99,"Public Administration"
"14278",32952,NA,NA
"14279",32953,NA,NA
"14280",32954,NA,NA
"14281",32961,NA,NA
"14282",32962,NA,NA
"14283",32964,NA,NA
"14284",32978,99,"Public Administration"
"14285",32980,NA,NA
"14286",32981,NA,NA
"14287",32982,NA,NA
"14288",32984,28,"Manufacturing"
"14289",33002,99,"Public Administration"
"14290",33003,NA,NA
"14291",33004,NA,NA
"14292",33005,NA,NA
"14293",33006,NA,NA
"14294",33007,NA,NA
"14295",33008,NA,NA
"14296",33009,NA,NA
"14297",33010,NA,NA
"14298",33011,28,"Manufacturing"
"14299",33019,NA,NA
"14300",33026,NA,NA
"14301",33027,NA,NA
"14302",33028,NA,NA
"14303",33032,NA,NA
"14304",33033,NA,NA
"14305",33034,NA,NA
"14306",33035,NA,NA
"14307",33036,NA,NA
"14308",33037,NA,NA
"14309",33038,99,"Public Administration"
"14310",33040,NA,NA
"14311",33041,NA,NA
"14312",33042,NA,NA
"14313",33047,NA,NA
"14314",33048,NA,NA
"14315",33049,NA,NA
"14316",33051,NA,NA
"14317",33056,60,"Finance, Insurance, Real Estate"
"14318",33059,NA,NA
"14319",33060,NA,NA
"14320",33061,NA,NA
"14321",33062,NA,NA
"14322",33063,NA,NA
"14323",33064,78,"Services"
"14324",33065,NA,NA
"14325",33066,NA,NA
"14326",33067,NA,NA
"14327",33068,NA,NA
"14328",33070,NA,NA
"14329",33072,NA,NA
"14330",33073,36,"Manufacturing"
"14331",33077,NA,NA
"14332",33078,NA,NA
"14333",33081,NA,NA
"14334",33083,NA,NA
"14335",33087,NA,NA
"14336",33088,NA,NA
"14337",33089,NA,NA
"14338",33091,NA,NA
"14339",33097,NA,NA
"14340",33103,NA,NA
"14341",33110,NA,NA
"14342",33111,99,"Public Administration"
"14343",33113,NA,NA
"14344",33114,NA,NA
"14345",33117,NA,NA
"14346",33118,NA,NA
"14347",33119,NA,NA
"14348",33120,NA,NA
"14349",33121,NA,NA
"14350",33122,NA,NA
"14351",33124,NA,NA
"14352",33125,NA,NA
"14353",33126,NA,NA
"14354",33127,50,"Wholesale Trade"
"14355",33131,60,"Finance, Insurance, Real Estate"
"14356",33133,28,"Manufacturing"
"14357",33134,NA,NA
"14358",33136,51,"Wholesale Trade"
"14359",33137,99,"Public Administration"
"14360",33138,99,"Public Administration"
"14361",33141,NA,NA
"14362",33142,NA,NA
"14363",33145,NA,NA
"14364",33149,NA,NA
"14365",33151,NA,NA
"14366",33152,NA,NA
"14367",33155,28,"Manufacturing"
"14368",33159,NA,NA
"14369",33161,82,"Services"
"14370",33171,NA,NA
"14371",33172,NA,NA
"14372",33173,NA,NA
"14373",33175,73,"Services"
"14374",33177,NA,NA
"14375",33179,NA,NA
"14376",33183,47,"Transportation & Public Utilities"
"14377",33184,NA,NA
"14378",33185,NA,NA
"14379",33186,73,"Services"
"14380",33187,82,"Services"
"14381",33188,NA,NA
"14382",33194,NA,NA
"14383",33195,NA,NA
"14384",33198,NA,NA
"14385",33199,NA,NA
"14386",33200,NA,NA
"14387",33203,NA,NA
"14388",33204,NA,NA
"14389",33205,NA,NA
"14390",33214,NA,NA
"14391",33225,99,"Public Administration"
"14392",33227,NA,NA
"14393",33232,NA,NA
"14394",33233,73,"Services"
"14395",33237,67,"Finance, Insurance, Real Estate"
"14396",33240,28,"Manufacturing"
"14397",33241,73,"Services"
"14398",33242,70,"Services"
"14399",33243,NA,NA
"14400",33251,NA,NA
"14401",33252,NA,NA
"14402",33254,73,"Services"
"14403",33256,NA,NA
"14404",33257,NA,NA
"14405",33258,NA,NA
"14406",33259,NA,NA
"14407",33260,NA,NA
"14408",33261,NA,NA
"14409",33263,NA,NA
"14410",33264,NA,NA
"14411",33271,NA,NA
"14412",33272,60,"Finance, Insurance, Real Estate"
"14413",33274,28,"Manufacturing"
"14414",33275,NA,NA
"14415",33278,NA,NA
"14416",33279,NA,NA
"14417",33280,NA,NA
"14418",33285,NA,NA
"14419",33290,NA,NA
"14420",33291,NA,NA
"14421",33292,NA,NA
"14422",33293,NA,NA
"14423",33296,NA,NA
"14424",33298,NA,NA
"14425",33301,NA,NA
"14426",33306,NA,NA
"14427",33307,NA,NA
"14428",33308,NA,NA
"14429",33309,NA,NA
"14430",33316,60,"Finance, Insurance, Real Estate"
"14431",33317,28,"Manufacturing"
"14432",33318,NA,NA
"14433",33320,NA,NA
"14434",33321,NA,NA
"14435",33324,99,"Public Administration"
"14436",33325,NA,NA
"14437",33326,NA,NA
"14438",33329,NA,NA
"14439",33330,NA,NA
"14440",33331,NA,NA
"14441",33332,NA,NA
"14442",33333,NA,NA
"14443",33334,NA,NA
"14444",33335,NA,NA
"14445",33336,NA,NA
"14446",33337,NA,NA
"14447",33338,NA,NA
"14448",33344,NA,NA
"14449",33345,NA,NA
"14450",33346,NA,NA
"14451",33347,NA,NA
"14452",33348,NA,NA
"14453",33350,NA,NA
"14454",33353,NA,NA
"14455",33354,NA,NA
"14456",33355,NA,NA
"14457",33356,NA,NA
"14458",33357,NA,NA
"14459",33358,NA,NA
"14460",33359,NA,NA
"14461",33360,NA,NA
"14462",33361,NA,NA
"14463",33362,NA,NA
"14464",33363,NA,NA
"14465",33364,NA,NA
"14466",33365,NA,NA
"14467",33366,NA,NA
"14468",33367,NA,NA
"14469",33368,NA,NA
"14470",33369,NA,NA
"14471",33371,NA,NA
"14472",33382,48,"Transportation & Public Utilities"
"14473",33387,NA,NA
"14474",33388,NA,NA
"14475",33413,NA,NA
"14476",33416,NA,NA
"14477",33419,NA,NA
"14478",33420,36,"Manufacturing"
"14479",33421,NA,NA
"14480",33423,73,"Services"
"14481",33424,16,"Construction"
"14482",33425,25,"Manufacturing"
"14483",33428,NA,NA
"14484",33429,NA,NA
"14485",33433,NA,NA
"14486",33435,NA,NA
"14487",33439,NA,NA
"14488",33444,28,"Manufacturing"
"14489",33445,28,"Manufacturing"
"14490",33446,NA,NA
"14491",33447,28,"Manufacturing"
"14492",33449,NA,NA
"14493",33459,60,"Finance, Insurance, Real Estate"
"14494",33463,NA,NA
"14495",33464,NA,NA
"14496",33466,28,"Manufacturing"
"14497",33467,38,"Manufacturing"
"14498",33476,23,"Manufacturing"
"14499",33477,NA,NA
"14500",33480,NA,NA
"14501",33481,NA,NA
"14502",33483,NA,NA
"14503",33487,73,"Services"
"14504",33488,NA,NA
"14505",33493,99,"Public Administration"
"14506",33494,NA,NA
"14507",33499,NA,NA
"14508",33500,28,"Manufacturing"
"14509",33506,NA,NA
"14510",33507,NA,NA
"14511",33508,NA,NA
"14512",33511,NA,NA
"14513",33512,NA,NA
"14514",33513,NA,NA
"14515",33514,NA,NA
"14516",33515,NA,NA
"14517",33523,NA,NA
"14518",33524,NA,NA
"14519",33525,NA,NA
"14520",33526,NA,NA
"14521",33528,44,"Transportation & Public Utilities"
"14522",33531,NA,NA
"14523",33532,73,"Services"
"14524",33533,NA,NA
"14525",33534,NA,NA
"14526",33541,NA,NA
"14527",33542,NA,NA
"14528",33549,NA,NA
"14529",33550,36,"Manufacturing"
"14530",33557,36,"Manufacturing"
"14531",33561,NA,NA
"14532",33570,NA,NA
"14533",33573,NA,NA
"14534",33577,NA,NA
"14535",33578,NA,NA
"14536",33579,NA,NA
"14537",33580,NA,NA
"14538",33582,NA,NA
"14539",33583,NA,NA
"14540",33587,NA,NA
"14541",33588,NA,NA
"14542",33589,NA,NA
"14543",33590,NA,NA
"14544",33591,NA,NA
"14545",33595,28,"Manufacturing"
"14546",33596,49,"Transportation & Public Utilities"
"14547",33597,28,"Manufacturing"
"14548",33598,NA,NA
"14549",33599,NA,NA
"14550",33600,28,"Manufacturing"
"14551",33601,28,"Manufacturing"
"14552",33602,60,"Finance, Insurance, Real Estate"
"14553",33603,73,"Services"
"14554",33610,NA,NA
"14555",33612,NA,NA
"14556",33613,NA,NA
"14557",33614,38,"Manufacturing"
"14558",33616,82,"Services"
"14559",33620,NA,NA
"14560",33621,99,"Public Administration"
"14561",33622,NA,NA
"14562",33624,73,"Services"
"14563",33625,60,"Finance, Insurance, Real Estate"
"14564",33630,NA,NA
"14565",33631,28,"Manufacturing"
"14566",33635,28,"Manufacturing"
"14567",33637,NA,NA
"14568",33638,73,"Services"
"14569",33640,99,"Public Administration"
"14570",33641,28,"Manufacturing"
"14571",33642,NA,NA
"14572",33643,28,"Manufacturing"
"14573",33647,NA,NA
"14574",33650,NA,NA
"14575",33651,NA,NA
"14576",33652,NA,NA
"14577",33657,28,"Manufacturing"
"14578",33658,NA,NA
"14579",33660,28,"Manufacturing"
"14580",33662,NA,NA
"14581",33663,NA,NA
"14582",33664,28,"Manufacturing"
"14583",33665,28,"Manufacturing"
"14584",33666,NA,NA
"14585",33668,36,"Manufacturing"
"14586",33684,67,"Finance, Insurance, Real Estate"
"14587",33685,NA,NA
"14588",33686,NA,NA
"14589",33688,NA,NA
"14590",33691,99,"Public Administration"
"14591",33692,NA,NA
"14592",33693,NA,NA
"14593",33694,NA,NA
"14594",33695,60,"Finance, Insurance, Real Estate"
"14595",33696,28,"Manufacturing"
"14596",33697,73,"Services"
"14597",33698,38,"Manufacturing"
"14598",33700,NA,NA
"14599",33702,99,"Public Administration"
"14600",33703,NA,NA
"14601",33704,60,"Finance, Insurance, Real Estate"
"14602",33705,NA,NA
"14603",33706,NA,NA
"14604",33708,NA,NA
"14605",33713,NA,NA
"14606",33714,NA,NA
"14607",33718,NA,NA
"14608",33719,28,"Manufacturing"
"14609",33720,28,"Manufacturing"
"14610",33721,28,"Manufacturing"
"14611",33722,NA,NA
"14612",33723,28,"Manufacturing"
"14613",33724,28,"Manufacturing"
"14614",33725,36,"Manufacturing"
"14615",33727,NA,NA
"14616",33728,NA,NA
"14617",33731,99,"Public Administration"
"14618",33733,NA,NA
"14619",33734,80,"Services"
"14620",33736,NA,NA
"14621",33739,NA,NA
"14622",33740,NA,NA
"14623",33742,NA,NA
"14624",33743,28,"Manufacturing"
"14625",33744,NA,NA
"14626",33747,NA,NA
"14627",33748,NA,NA
"14628",33749,38,"Manufacturing"
"14629",33750,NA,NA
"14630",33751,28,"Manufacturing"
"14631",33756,82,"Services"
"14632",33758,99,"Public Administration"
"14633",33759,NA,NA
"14634",33760,99,"Public Administration"
"14635",33763,99,"Public Administration"
"14636",33764,NA,NA
"14637",33766,36,"Manufacturing"
"14638",33767,NA,NA
"14639",33773,NA,NA
"14640",33779,NA,NA
"14641",33780,28,"Manufacturing"
"14642",33781,34,"Manufacturing"
"14643",33787,NA,NA
"14644",33788,NA,NA
"14645",33790,NA,NA
"14646",33798,73,"Services"
"14647",33801,NA,NA
"14648",33809,NA,NA
"14649",33810,28,"Manufacturing"
"14650",33812,NA,NA
"14651",33816,28,"Manufacturing"
"14652",33817,NA,NA
"14653",33818,NA,NA
"14654",33823,NA,NA
"14655",33824,38,"Manufacturing"
"14656",33825,73,"Services"
"14657",33826,NA,NA
"14658",33827,NA,NA
"14659",33845,NA,NA
"14660",33846,NA,NA
"14661",33850,73,"Services"
"14662",33852,73,"Services"
"14663",33855,28,"Manufacturing"
"14664",33856,NA,NA
"14665",33858,NA,NA
"14666",33859,73,"Services"
"14667",33861,73,"Services"
"14668",33863,NA,NA
"14669",33868,99,"Public Administration"
"14670",33869,99,"Public Administration"
"14671",33881,NA,NA
"14672",33882,NA,NA
"14673",33883,NA,NA
"14674",33886,NA,NA
"14675",33898,NA,NA
"14676",33899,NA,NA
"14677",33906,NA,NA
"14678",33911,NA,NA
"14679",33913,73,"Services"
"14680",33914,NA,NA
"14681",33931,99,"Public Administration"
"14682",33932,NA,NA
"14683",33933,NA,NA
"14684",33934,NA,NA
"14685",33935,NA,NA
"14686",33945,NA,NA
"14687",33946,NA,NA
"14688",33948,NA,NA
"14689",33949,NA,NA
"14690",33950,NA,NA
"14691",33951,NA,NA
"14692",33953,NA,NA
"14693",33955,NA,NA
"14694",33956,NA,NA
"14695",33957,NA,NA
"14696",33958,99,"Public Administration"
"14697",33959,NA,NA
"14698",33962,NA,NA
"14699",33965,NA,NA
"14700",33971,NA,NA
"14701",33972,NA,NA
"14702",33973,NA,NA
"14703",33974,NA,NA
"14704",33975,NA,NA
"14705",33976,NA,NA
"14706",33979,NA,NA
"14707",33980,99,"Public Administration"
"14708",33981,NA,NA
"14709",33982,NA,NA
"14710",33983,NA,NA
"14711",33984,NA,NA
"14712",33985,NA,NA
"14713",33989,NA,NA
"14714",33990,NA,NA
"14715",33991,NA,NA
"14716",33995,NA,NA
"14717",33996,NA,NA
"14718",33997,28,"Manufacturing"
"14719",33998,NA,NA
"14720",33999,60,"Finance, Insurance, Real Estate"
"14721",34002,NA,NA
"14722",34003,65,"Finance, Insurance, Real Estate"
"14723",34005,NA,NA
"14724",34006,NA,NA
"14725",34010,NA,NA
"14726",34015,28,"Manufacturing"
"14727",34016,28,"Manufacturing"
"14728",34023,99,"Public Administration"
"14729",34025,28,"Manufacturing"
"14730",34029,NA,NA
"14731",34030,NA,NA
"14732",34034,NA,NA
"14733",34038,NA,NA
"14734",34039,82,"Services"
"14735",34040,NA,NA
"14736",34041,99,"Public Administration"
"14737",34045,NA,NA
"14738",34048,28,"Manufacturing"
"14739",34049,NA,NA
"14740",34050,NA,NA
"14741",34051,NA,NA
"14742",34053,NA,NA
"14743",34054,73,"Services"
"14744",34055,NA,NA
"14745",34056,NA,NA
"14746",34057,NA,NA
"14747",34064,50,"Wholesale Trade"
"14748",34065,28,"Manufacturing"
"14749",34066,59,"Retail Trade"
"14750",34067,37,"Manufacturing"
"14751",34068,36,"Manufacturing"
"14752",34069,NA,NA
"14753",34074,73,"Services"
"14754",34076,73,"Services"
"14755",34077,28,"Manufacturing"
"14756",34078,28,"Manufacturing"
"14757",34079,NA,NA
"14758",34081,NA,NA
"14759",34082,28,"Manufacturing"
"14760",34083,NA,NA
"14761",34084,NA,NA
"14762",34089,NA,NA
"14763",34090,NA,NA
"14764",34091,NA,NA
"14765",34092,NA,NA
"14766",34099,99,"Public Administration"
"14767",34101,73,"Services"
"14768",34102,28,"Manufacturing"
"14769",34103,28,"Manufacturing"
"14770",34105,NA,NA
"14771",34106,NA,NA
"14772",34107,NA,NA
"14773",34118,28,"Manufacturing"
"14774",34119,99,"Public Administration"
"14775",34120,NA,NA
"14776",34121,NA,NA
"14777",34122,NA,NA
"14778",34123,NA,NA
"14779",34124,NA,NA
"14780",34125,NA,NA
"14781",34126,NA,NA
"14782",34127,NA,NA
"14783",34128,NA,NA
"14784",34129,NA,NA
"14785",34130,NA,NA
"14786",34132,60,"Finance, Insurance, Real Estate"
"14787",34133,73,"Services"
"14788",34134,NA,NA
"14789",34135,28,"Manufacturing"
"14790",34136,99,"Public Administration"
"14791",34140,73,"Services"
"14792",34141,NA,NA
"14793",34144,51,"Wholesale Trade"
"14794",34147,NA,NA
"14795",34148,NA,NA
"14796",34149,NA,NA
"14797",34150,NA,NA
"14798",34151,NA,NA
"14799",34152,NA,NA
"14800",34153,NA,NA
"14801",34158,NA,NA
"14802",34159,NA,NA
"14803",34160,NA,NA
"14804",34161,28,"Manufacturing"
"14805",34162,NA,NA
"14806",34163,80,"Services"
"14807",34164,28,"Manufacturing"
"14808",34170,NA,NA
"14809",34171,99,"Public Administration"
"14810",34172,NA,NA
"14811",34173,NA,NA
"14812",34174,NA,NA
"14813",34175,NA,NA
"14814",34176,NA,NA
"14815",34179,NA,NA
"14816",34183,13,"Mining"
"14817",34184,99,"Public Administration"
"14818",34185,NA,NA
"14819",34186,73,"Services"
"14820",34189,60,"Finance, Insurance, Real Estate"
"14821",34193,38,"Manufacturing"
"14822",34194,28,"Manufacturing"
"14823",34204,NA,NA
"14824",34205,NA,NA
"14825",34206,NA,NA
"14826",34207,NA,NA
"14827",34208,NA,NA
"14828",34209,NA,NA
"14829",34210,NA,NA
"14830",34212,82,"Services"
"14831",34214,NA,NA
"14832",34215,NA,NA
"14833",34216,NA,NA
"14834",34220,NA,NA
"14835",34221,28,"Manufacturing"
"14836",34222,NA,NA
"14837",34224,NA,NA
"14838",34225,NA,NA
"14839",34226,NA,NA
"14840",34229,NA,NA
"14841",34230,NA,NA
"14842",34236,NA,NA
"14843",34240,99,"Public Administration"
"14844",34241,28,"Manufacturing"
"14845",34242,NA,NA
"14846",34243,73,"Services"
"14847",34245,NA,NA
"14848",34248,NA,NA
"14849",34249,NA,NA
"14850",34250,NA,NA
"14851",34251,NA,NA
"14852",34252,NA,NA
"14853",34253,NA,NA
"14854",34256,NA,NA
"14855",34258,99,"Public Administration"
"14856",34259,99,"Public Administration"
"14857",34261,NA,NA
"14858",34263,NA,NA
"14859",34266,28,"Manufacturing"
"14860",34270,37,"Manufacturing"
"14861",34271,NA,NA
"14862",34272,NA,NA
"14863",34273,NA,NA
"14864",34277,NA,NA
"14865",34278,NA,NA
"14866",34279,NA,NA
"14867",34287,28,"Manufacturing"
"14868",34290,NA,NA
"14869",34291,63,"Finance, Insurance, Real Estate"
"14870",34294,NA,NA
"14871",34296,NA,NA
"14872",34297,59,"Retail Trade"
"14873",34300,NA,NA
"14874",34301,NA,NA
"14875",34302,NA,NA
"14876",34303,NA,NA
"14877",34304,NA,NA
"14878",34306,NA,NA
"14879",34307,NA,NA
"14880",34308,NA,NA
"14881",34309,60,"Finance, Insurance, Real Estate"
"14882",34310,NA,NA
"14883",34311,NA,NA
"14884",34312,NA,NA
"14885",34313,NA,NA
"14886",34314,NA,NA
"14887",34315,NA,NA
"14888",34322,99,"Public Administration"
"14889",34326,73,"Services"
"14890",34327,38,"Manufacturing"
"14891",34328,73,"Services"
"14892",34329,NA,NA
"14893",34330,73,"Services"
"14894",34337,NA,NA
"14895",34338,60,"Finance, Insurance, Real Estate"
"14896",34339,NA,NA
"14897",34342,NA,NA
"14898",34346,99,"Public Administration"
"14899",34353,NA,NA
"14900",34354,NA,NA
"14901",34355,NA,NA
"14902",34361,28,"Manufacturing"
"14903",34362,NA,NA
"14904",34363,NA,NA
"14905",34368,NA,NA
"14906",34369,NA,NA
"14907",34370,NA,NA
"14908",34374,NA,NA
"14909",34376,NA,NA
"14910",34377,NA,NA
"14911",34378,NA,NA
"14912",34379,61,"Finance, Insurance, Real Estate"
"14913",34382,NA,NA
"14914",34388,NA,NA
"14915",34393,NA,NA
"14916",34394,NA,NA
"14917",34395,NA,NA
"14918",34396,NA,NA
"14919",34398,NA,NA
"14920",34400,NA,NA
"14921",34401,NA,NA
"14922",34402,NA,NA
"14923",34404,NA,NA
"14924",34405,60,"Finance, Insurance, Real Estate"
"14925",34410,28,"Manufacturing"
"14926",34411,59,"Retail Trade"
"14927",34412,NA,NA
"14928",34413,73,"Services"
"14929",34414,NA,NA
"14930",34415,NA,NA
"14931",34417,99,"Public Administration"
"14932",34418,NA,NA
"14933",34420,67,"Finance, Insurance, Real Estate"
"14934",34421,NA,NA
"14935",34425,NA,NA
"14936",34426,NA,NA
"14937",34427,NA,NA
"14938",34428,NA,NA
"14939",34429,28,"Manufacturing"
"14940",34430,51,"Wholesale Trade"
"14941",34431,NA,NA
"14942",34432,NA,NA
"14943",34433,NA,NA
"14944",34434,NA,NA
"14945",34435,NA,NA
"14946",34436,NA,NA
"14947",34439,NA,NA
"14948",34440,NA,NA
"14949",34443,NA,NA
"14950",34445,99,"Public Administration"
"14951",34446,60,"Finance, Insurance, Real Estate"
"14952",34447,NA,NA
"14953",34448,28,"Manufacturing"
"14954",34449,NA,NA
"14955",34459,NA,NA
"14956",34466,99,"Public Administration"
"14957",34467,NA,NA
"14958",34468,99,"Public Administration"
"14959",34469,28,"Manufacturing"
"14960",34478,99,"Public Administration"
"14961",34480,99,"Public Administration"
"14962",34482,73,"Services"
"14963",34483,NA,NA
"14964",34484,NA,NA
"14965",34485,NA,NA
"14966",34486,NA,NA
"14967",34487,NA,NA
"14968",34488,NA,NA
"14969",34496,73,"Services"
"14970",34500,NA,NA
"14971",34501,NA,NA
"14972",34504,NA,NA
"14973",34507,NA,NA
"14974",34509,NA,NA
"14975",34510,NA,NA
"14976",34511,NA,NA
"14977",34512,NA,NA
"14978",34513,NA,NA
"14979",34514,NA,NA
"14980",34515,NA,NA
"14981",34516,NA,NA
"14982",34517,NA,NA
"14983",34525,61,"Finance, Insurance, Real Estate"
"14984",34526,NA,NA
"14985",34527,NA,NA
"14986",34528,28,"Manufacturing"
"14987",34534,NA,NA
"14988",34535,NA,NA
"14989",34536,NA,NA
"14990",34537,NA,NA
"14991",34538,NA,NA
"14992",34539,NA,NA
"14993",34540,NA,NA
"14994",34541,NA,NA
"14995",34542,NA,NA
"14996",34544,99,"Public Administration"
"14997",34549,NA,NA
"14998",34550,NA,NA
"14999",34553,NA,NA
"15000",34556,NA,NA
"15001",34560,87,"Services"
"15002",34561,NA,NA
"15003",34562,NA,NA
"15004",34563,NA,NA
"15005",34566,28,"Manufacturing"
"15006",34569,NA,NA
"15007",34570,NA,NA
"15008",34571,61,"Finance, Insurance, Real Estate"
"15009",34577,99,"Public Administration"
"15010",34578,28,"Manufacturing"
"15011",34580,73,"Services"
"15012",34583,NA,NA
"15013",34584,73,"Services"
"15014",34587,28,"Manufacturing"
"15015",34590,99,"Public Administration"
"15016",34591,NA,NA
"15017",34592,NA,NA
"15018",34593,28,"Manufacturing"
"15019",34594,NA,NA
"15020",34595,NA,NA
"15021",34596,NA,NA
"15022",34600,28,"Manufacturing"
"15023",34601,99,"Public Administration"
"15024",34602,62,"Finance, Insurance, Real Estate"
"15025",34603,62,"Finance, Insurance, Real Estate"
"15026",34604,NA,NA
"15027",34605,NA,NA
"15028",34609,28,"Manufacturing"
"15029",34610,73,"Services"
"15030",34613,73,"Services"
"15031",34614,NA,NA
"15032",34615,99,"Public Administration"
"15033",34616,28,"Manufacturing"
"15034",34617,NA,NA
"15035",34618,60,"Finance, Insurance, Real Estate"
"15036",34619,NA,NA
"15037",34621,NA,NA
"15038",34624,NA,NA
"15039",34631,NA,NA
"15040",34636,NA,NA
"15041",34640,28,"Manufacturing"
"15042",34641,NA,NA
"15043",34642,NA,NA
"15044",34643,NA,NA
"15045",34644,NA,NA
"15046",34645,NA,NA
"15047",34648,NA,NA
"15048",34650,NA,NA
"15049",34651,NA,NA
"15050",34652,NA,NA
"15051",34657,NA,NA
"15052",34658,NA,NA
"15053",34660,NA,NA
"15054",34661,NA,NA
"15055",34662,NA,NA
"15056",34663,NA,NA
"15057",34664,NA,NA
"15058",34665,NA,NA
"15059",34666,NA,NA
"15060",34667,NA,NA
"15061",34668,NA,NA
"15062",34669,NA,NA
"15063",34670,NA,NA
"15064",34671,NA,NA
"15065",34677,NA,NA
"15066",34682,28,"Manufacturing"
"15067",34683,99,"Public Administration"
"15068",34684,NA,NA
"15069",34685,NA,NA
"15070",34686,NA,NA
"15071",34687,NA,NA
"15072",34693,NA,NA
"15073",34694,NA,NA
"15074",34696,NA,NA
"15075",34697,NA,NA
"15076",34698,NA,NA
"15077",34702,63,"Finance, Insurance, Real Estate"
"15078",34703,NA,NA
"15079",34704,NA,NA
"15080",34705,NA,NA
"15081",34706,NA,NA
"15082",34708,NA,NA
"15083",34709,NA,NA
"15084",34710,NA,NA
"15085",34711,NA,NA
"15086",34712,NA,NA
"15087",34713,NA,NA
"15088",34728,NA,NA
"15089",34735,NA,NA
"15090",34737,NA,NA
"15091",34739,NA,NA
"15092",34746,NA,NA
"15093",34749,60,"Finance, Insurance, Real Estate"
"15094",34750,NA,NA
"15095",34753,NA,NA
